FECHA;Utilidad Neta ;Activo ;Patrimonio ;Pasivo ;Var. Uti. Mensual Neta  ;Var. Uti. Anual Neta ;SOLVENCIA TOTAL;CALIDAD DE CARTERA POR ALTURA DE LA MORA;PROVISIONES / CARTERA VENCIDA;EFICIENCIA;ROE ;ROA ;(Depósitos / Cartera) ;MARGEN FINANCIERO BRUTO / INGRESOS OPERACIONALES;CALIDAD DE CARTERA CON CASTIGOS;Margen Financiero (Ingresos - gastos)/Activo;CALIDAD COMERCIAL;CALIDAD CONSUMO;CALIDAD VIVIENDA;CALIDAD MICROCREDITO;CARTERA COMERCIAL;CARTERA CONSUMO;CARTERA MICROCRÉDITOS;CARTERA DE VIVIENDA;Var. Uti. Neta;MARGEN NETO DE INTERESES / INGRESOS OPERACIONALES;Eficiencia Administrativa;DEPÓSITOS EN CUENTA CORRIENTE;CERTIFICADOS DE DEPÓSITO A TERMINO;DEPÓSITOS DE AHORRO;OPERACIONES DE REPORTO O REPO;OPERACIONES SIMULTÁNEAS;TÍTULOS DE INVERSIÓN EN CIRCULACIÓN;CALIDAD DE CARTERA POR RIESGO;Calidad de Cartera por altura de la mora Comercial;Calidad de Cartera por altura de la mora Consumo;Calidad de Cartera por altura de la mora Vivienda;Calidad de Cartera por altura de la mora Microcrédito;% COMERCIAL;% CONSUMO;% VIVIENDA;% MICROCREDITO;Cobertura Cartera por altura de la mora Comercial;Cobertura Cartera por altura de la mora Consumo;Cobertura Cartera por altura de la mora Vivienda;Cobertura Cartera por altura de la mora Microcrédito;COBERTURA CALIDAD DE CARTERA (CON CASTIGOS);CFEN;IRL;Entidad;CLASIFICACIÓN
1/02/2020;21658.02;29087847.61;3606344.08;25481503.53;0.687935613;-0.516590324;0.147892;0.05175281;1.203894654;0.984664807;0.036578549;0.004475761;0.427577551;0.015335193;0.115413912;0.00094854;0.142013723;0.090459115;0.062198548;0;13353065.65;3731668.74;0;2884130.03;8826.95;0.59187434;0.582693279;1570481.6;7093481.45;6435782.21;0;1125467.75;3688112.26;0.120851675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITAU Corpbanca;BANCOS
1/03/2020;24298.35;30760254.68;3594846.93;27165407.75;0.121910036;-0.608162545;0.140357;0.055486749;1.101344982;0.993167318;0.027312227;0.003163453;0.466943822;0.006832682;0.117837004;0.001016983;0.139443317;0.096349004;0.066757947;0;13932880.88;3748710.46;0;2878888.43;2640.33;0.589998621;0.58002279;2058247.89;6788873.96;6955648.61;400594.8;832988.13;3775142;0.121408662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITAU Corpbanca;BANCOS
1/04/2020;25522.5;31089936.87;3610252.38;27479684.49;0.050379964;-0.684458091;0.140511;0.056483753;1.070365526;0.994278427;0.021358636;0.002464797;0.491218138;0.005721573;0.11948074;0.001005417;0.146961593;0.092310049;0.071048656;0;14201946.45;3673450.32;0;2879881.64;1224.15;0.585358066;0.578534277;2037986.98;6532571.79;7540987.94;401968;1081398.38;3769644.48;0.126755648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITAU Corpbanca;BANCOS
1/05/2020;28767.95;30507541.46;3623368.63;26884172.83;0.127160349;-0.705159865;0.12997;0.046726025;1.283710717;0.993661518;0.019160956;0.002264642;0.501202995;0.006338482;0.112695543;0.001253034;0.127974803;0.094330668;0.06647714;0;14093224.15;3623705.49;0;2890302.01;3245.45;0.585112199;0.58911705;1869201.48;6584221.48;7839679.08;0;1103829.2;3718325.63;0.113433148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITAU Corpbanca;BANCOS
1/06/2020;-704695.63;28314651.13;2892211.93;25422439.2;-25.49585841;-7.399467171;0.130162;0.044508442;1.351383435;1.09899302;-0.427938963;-0.049156628;0.490729133;-0.09899302;0.11110902;-0.024801802;0.130545611;0.095251199;0.062441105;0;14196622.44;3618360.96;0;2894726.95;-733463.58;0.591388945;0.408389133;1850437.67;6987581.75;7701145.23;0;414473.89;3488655.33;0.114859642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITAU Corpbanca;BANCOS
1/07/2020;-703426.23;28614574.98;2897089.36;25717485.62;0.001801345;-6.817773919;0.135396;0.041958204;1.422558607;1.089903476;-0.379233779;-0.041771073;0.487448113;-0.089903476;0.109996594;-0.024483353;0.123779869;0.090789178;0.060715479;0;14160266.17;3612435.71;0;2906088.26;1269.4;0.590355827;0.422090007;1776948.53;7451995.92;7701243.35;0;126699.5;3495072.4;0.109153896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITAU Corpbanca;BANCOS
1/08/2020;-702854.78;28702407.67;2897702.05;25804705.62;0.000812381;-6.237666529;0.143233;0.044282268;1.278728584;1.085613959;-0.340786845;-0.036505696;0.512900513;-0.085613959;0.118025315;-0.024367576;0.126621194;0.104636756;0.062060827;0;13877453.97;3621124.4;0;2900654.55;571.45;0.592272759;0.435792101;1815058.98;7708890.57;8055263.29;0;60014.58;3273228.71;0.113538559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITAU Corpbanca;BANCOS
1/09/2020;-699276.08;27912338.86;2907379.82;25004959.04;0.005091663;-5.784679197;0.14818;0.046346302;1.256684773;1.078257946;-0.307068557;-0.033263181;0.447426629;-0.078257946;0.121092223;-0.024912297;0.128365251;0.110371089;0.072268955;0;13597569.54;3617758.09;0;2898837.4;3578.7;0.596882268;0.459885491;1780752;7605529.09;6694699.38;180008.64;264218.99;3589166.11;0.117044246;0.047005947;0.050901859;0.037566753;0;0;0;0;0;0;0;0;0;0;0;0;ITAU Corpbanca;BANCOS
1/10/2020;-936012.97;27294183.99;2661432.52;24632751.47;-0.338545671;-7.407145086;0.135378;0.048805151;1.553849944;1.099504764;-0.405522932;-0.041009758;0.467315242;-0.099504764;0.123982683;-0.034136334;0.13453224;0.10505737;0.064895759;0;13371775.52;3631169.43;0;2916337.55;-236736.89;0.603191792;0.447582891;1854952.76;7055966.76;6747706.87;0;626059.78;3598485.67;0.118963821;0.051280045;0.050189368;0.035733943;0;0;0;0;0;0;0;0;0;0;0;0;ITAU Corpbanca;BANCOS
1/11/2020;-934226.96;27227042.47;2657106.73;24569935.74;0.001908104;-9.818659904;0.134849;0.051364934;1.496111485;1.095998637;-0.376636943;-0.037372783;0.490089617;-0.095998637;0.126726492;-0.034137186;0.139909233;0.101865768;0.061918077;0;13295236.04;3668383.38;0;2951487.64;1786.01;0.609442969;0.457090708;1876235.73;6711053.5;7133903.84;700033.6;463426.7;3541964.05;0.121343029;0.056138503;0.045481688;0.037174217;0;0;0;0;0;0;0;0;0;0;0;0;ITAU Corpbanca;BANCOS
1/12/2020;-928614.08;27491405.97;2660165.58;24831240.39;0.006008048;-9.04571728;0.134119;0.045291303;1.69635428;1.090339044;-0.349081308;-0.033778341;0.520303804;-0.090339044;0.123261369;-0.03358868;0.244894044;0.103016343;0.057835651;0;12943571.94;3727644.75;0;2979834.19;5612.88;0.615730173;0.46708602;2226306.39;6528889.8;7212659.56;0;1151386.82;3524847.94;0.189615949;0.047413305;0.045205121;0.036181724;0;0;0;0;0;0;0;0;0;0;0;0;ITAU Corpbanca;BANCOS
1/01/2021;7912.81;28106281.32;2675881.58;25430399.74;1.008521096;-0.383308641;0.148;0.046892255;1.649243086;0.988143764;0.036067877;0.003383617;0.541976411;0.011856236;0.124609022;0.00034503;0.248511672;0.10861788;0.057626046;0;12988053.29;3701925.88;0;3013623.37;936526.89;0.689685161;0.698633395;2094550.3;6376083.8;7758467.27;750107.25;726315.88;3556796.16;0.19303279;0.049369076;0.047723133;0.035197052;0;0;0;0;0;0;0;0;0;0;0;0;ITAU Corpbanca;BANCOS
1/02/2021;51782.63;27031340.42;2705611.97;24325728.45;5.544151825;1.3909217;0.1507;0.048403642;1.593971434;0.946345353;0.120470572;0.011549096;0.543275198;0.053654647;0.124926301;0.002800429;0.24155753;0.111808541;0.054094763;0;13145284.74;3733569.96;0;3087749.57;43869.82;0.699945391;0.509499142;2297929.53;6518552.02;7712513.84;0;337477.85;3547869.81;0.18830536;0.051610886;0.049922142;0.032913537;0;0;0;0;0;0;0;0;0;0;0;0;ITAU Corpbanca;BANCOS
1/03/2021;54985.88;26731599.37;2691030.41;24040568.96;0.061859546;1.262947073;0.1433;0.052541625;1.437873857;0.960990311;0.084271431;0.008253269;0.520932795;0.039009689;0.130235664;0.002995293;0.237045836;0.105655769;0.051973911;0;13063908.95;3932718.44;0;3148429.19;3203.25;0.708125567;0.534225286;2116393.9;6412170.83;7585006.94;0;521766.81;3556287.76;0.182471356;0.059089893;0.048808783;0.030033336;0;0;0;0;0;0;0;0;0;0;0;0;ITAU Corpbanca;BANCOS
1/04/2021;63610.83;26782419.88;2702637.17;24079782.71;0.156857542;1.492343227;0.1466;0.054993325;1.34871208;0.965448668;0.072284683;0.007142226;0.498804813;0.034551332;0.133110865;0.003383561;0.231102425;0.098039499;0.051539649;0;13062139.51;4043438.23;0;3190413.27;8624.95;0.715014028;0.546560007;1983250.85;6318485.44;7389607.85;650031.2;350166.28;3578092.19;0.176366926;0.064560503;0.044502807;0.02911892;0;0;0;0;0;0;0;0;0;0;0;0;ITAU Corpbanca;BANCOS
1/05/2021;66510.36;27112894.75;2698397.53;24414497.22;0.045582332;1.311960359;0.1468;0.050908608;1.443586576;0.970505167;0.060179419;0.005897528;0.483287451;0.029494833;0.130617006;0.003579967;0.231911678;0.095335012;0.04930292;0;13087390.5;4036854.46;0;3222221.51;2899.53;0.722139702;0.546608549;2031094.67;6395048.93;7079446.29;1460070.08;0;3511267.95;0.175894777;0.05892614;0.042465053;0.028922791;0;0;0;0;0;0;0;0;0;0;0;0;ITAU Corpbanca;BANCOS
1/06/2021;73790.72;27679442.82;2700146.92;24979295.9;0.109462045;1.104712896;0.146;0.046680444;1.561122746;0.971859818;0.05540366;0.005338914;0.469635084;0.028140182;0.127158241;0.00400014;0.223185976;0.091507961;0.048462075;0;13085987.83;4104986.58;0;3247752.4;7280.36;0.729352408;0.55204823;2052126.7;6465432.45;6847118.62;1250060;497011.71;3831185.82;0.168975336;0.052555656;0.04270042;0.02803832;0;0;0;0;0;0;0;0;0;0;0;0;ITAU Corpbanca;BANCOS
1/07/2021;78794.85;28033878.05;2709829.2;25324048.85;0.067815167;1.112015797;0.1423;0.045227951;1.588720075;0.975049038;0.050363242;0.00482318;0.488594459;0.024950962;0.126074669;0.004085896;0.217994752;0.087277473;0.047392109;0;13276435.18;4147744.42;0;3282066.19;5004.13;0.732352438;0.565694433;2096144.79;6657603.11;7293862.74;750071.25;461829.87;3865929.34;0.164768733;0.050712838;0.042440431;0.026563541;0;0;0;0;0;0;0;0;0;0;0;0;ITAU Corpbanca;BANCOS
1/08/2021;86904.87;28054767.4;2713716.71;25341050.69;0.102925762;1.123645556;0.1404;0.042994194;1.634077519;0.97600084;0.048419001;0.004650126;0.521353373;0.02399916;0.123944474;0.004373684;0.209861267;0.082750033;0.046688209;0;13409056.36;4238000.38;0;3298656.63;8110.02;0.733203969;0.581500102;2113612.47;6431794.92;8039303.69;550026.4;147870.85;3841588.55;0.15844505;0.047971354;0.039532819;0.02720907;0;0;0;0;0;0;0;0;0;0;0;0;ITAU Corpbanca;BANCOS
1/09/2021;106108.19;28222473.56;2747658.47;25474815.09;0.220969435;1.151740054;0.1378;0.042433862;1.6530103;0.981240559;0.051818844;0.005016079;0.512816838;0.018759441;0.123059138;0.003759706;0.20380801;0.08130566;0.045346064;0;13533644.03;4333961.51;0;3329297.09;19203.32;0.736099784;0.585183686;2230265.03;6167639.6;7877393.49;1090052.32;28325.58;3844959.39;0.153872065;0.047436265;0.039218742;0.026284344;0;0;0;0;0;0;0;0;0;0;0;0;ITAU Corpbanca;BANCOS
